X,Y,FID,datetime,siteid,tc_cfu,ec_cfu,tc_mpn,ec_mpn,p_ecc_cfu,fs_cfu,temp,ph,cond,do,dopc,phosphate_,salinity,clost_perf,ammonium_n,turb,ammonium_1,nitrite,nitrate,fcoliforms,salmonella,bod,cod,sussolids,id,sitename,river,total_coli,total_ecol,tc_cfu_log,ec_cfu_log
-284290.031922165,6696286.37456484,92,2018-07-24 11:40:00+01:00,r8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10065,Lynet Way,Brislington Brook,0,0,-2.8830672004819307,-0.6630199192500617
-284635.239559778,6706106.60661803,93,2018-07-26 12:12:00+01:00,r13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10077,Eastville Park Lake,Frome,0,0,-2.8830672004819307,-0.6630199192500617
-284635.239559778,6706106.60661803,94,2018-07-26 12:17:00+01:00,r13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10078,Eastville Park Lake,Frome,0,0,-2.8830672004819307,-0.6630199192500617
-283531.578287656,6699580.08417292,95,2018-08-23 12:10:00+01:00,r9,241960,51720,0,0,0,0,17.2,7.96,304.3,8.31,86.4,0.325,0.15,0,0.078,0.0,0.06,0.0,0.0,0,0,0,0,0,10083,Allison Road,Brislington Brook,241960,51720,1.4259204198131643,0.9322782037934143
-283531.51717867,6702054.50822042,96,2018-08-23 12:15:00+01:00,r17,0,0,0,0,0,0,19.2,8.0,720.0,7.04,0.0,0.328,0.35,0,0.137,0.0,0.1053846154,0.0,0.0,0,0,0,0,0,10087,St Anne's Ferry,River Avon,0,0,-2.8830672004819307,-0.6630199192500617
-283539.24871601,6703423.75405929,97,2018-08-23 12:35:00+01:00,r11,0,0,0,0,0,0,17.6,8.52,272.5,4.43,65.3,0.0,0.13,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10090,St Georges Park,St Georges Park Lake,0,0,-2.8830672004819307,-0.6630199192500617
-289727.559980551,6695816.79270732,98,2018-09-19 11:24:00+01:00,r5,28722,1772,0,0,0,0,16.1,7.62,725.0,5.85,0.0,0.0,0.36,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10206,Crox Bottom,Pigeonhouse Stream,28722,1772,0.6851656348608132,0.43647629965987
-283539.24871601,6703423.75405929,99,2018-09-19 12:50:00+01:00,r11,0,0,0,0,0,0,17.3,8.38,302.9,7.27,0.0,0.0,0.14,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10209,St Georges Park,St Georges Park Lake,0,0,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,100,2018-11-13 10:33:59+00:00,d4,0,0,6896,476,0,0,9.6,7.81,751.0,9.59,84.4,0.0,0.37,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10250,St Augustines Reach,Floating Harbour,6896,476,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,101,2018-11-13 10:44:46+00:00,d18,0,0,12796,1486,0,0,9.6,7.87,618.0,10.34,90.9,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10252,Redcliffe Bridge,Floating Harbour,12796,1486,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,102,2018-11-13 11:03:00+00:00,d99,0,0,9222,1588,0,0,9.7,7.59,619.0,10.48,92.3,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10255,Netham Lock,Feeder Canal,9222,1588,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,103,2018-10-23 09:30:00+01:00,d5,0,0,4564,728,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10281,Prince Street Bridge,Floating Harbour,4564,728,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,104,2018-10-23 09:32:00+01:00,d18,0,0,4196,1042,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10282,Redcliffe Bridge,Floating Harbour,4196,1042,-2.8830672004819307,-0.6630199192500617
-288089.370090762,6702158.39795162,105,2018-09-19 11:45:00+01:00,d32,0,0,0,0,0,0,18.1,8.32,707.0,7.87,0.0,0.0,0.35,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10380,Castle tunnel,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,106,2018-09-19 12:03:00+01:00,d99,0,0,0,0,0,0,17.9,8.35,716.0,7.77,0.0,0.0,0.35,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10381,Netham Lock,Feeder Canal,0,0,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,107,2018-12-11 09:46:10+00:00,d99,0,0,18416,4128,0,0,8.6,7.68,644.0,11.71,100.5,0.0,0.31,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10388,Netham Lock,Feeder Canal,18416,4128,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,108,2019-01-15 10:39:00+00:00,d1,0,0,2934,602,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10397,Baltic Wharf,Floating Harbour,2934,602,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,109,2019-01-22 09:59:00+00:00,d5,0,0,5206,1276,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10407,Prince Street Bridge,Floating Harbour,5206,1276,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,110,2019-02-19 10:18:00+00:00,d4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10425,St Augustines Reach,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,111,2019-03-19 10:07:00+00:00,d4,0,0,0,0,0,0,9.2,7.8,627.0,0.0,0.0,0.0,0.31,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10434,St Augustines Reach,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-290295.477814134,6701170.24667621,112,2019-04-23 11:56:00+01:00,d2,0,0,0,0,0,0,14.6,9.93,1273.0,0.0,0.0,0.0,0.64,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10451,S.S. Great Britain,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,113,2019-04-23 09:38:00+01:00,d4,0,0,602,220,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10456,St Augustines Reach,Floating Harbour,602,220,-2.8830672004819307,-0.6630199192500617
-290295.477814134,6701170.24667621,114,2019-04-23 12:40:00+01:00,d2,0,0,2900,150,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10460,S.S. Great Britain,Floating Harbour,2900,150,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,115,2019-07-16 10:42:31+01:00,d5,0,0,0,0,0,0,20.9,7.98,771.0,6.4,0.0,0.0,0.38,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10471,Prince Street Bridge,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,116,2019-05-14 11:15:00+01:00,d18,780,400,0,0,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10483,Redcliffe Bridge,Floating Harbour,780,400,-0.5678764482282226,0.21799085392506629
-284389.190048007,6701650.56319328,117,2019-05-21 12:12:00+01:00,d99,6000,850,0,0,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10492,Netham Lock,Feeder Canal,6000,850,0.14090917903677963,0.3285883581197374
-289036.131432218,6701008.40910166,118,2019-05-28 10:05:00+01:00,d5,900,200,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10495,Prince Street Bridge,Floating Harbour,900,200,-0.5181944828903534,0.11647604749860917
-288531.512147415,6701217.01652526,119,2019-05-28 10:15:00+01:00,d18,1800,700,0,0,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10496,Redcliffe Bridge,Floating Harbour,1800,700,-0.2774520905071319,0.3000877199638483
-288089.370090762,6702158.39795162,120,2019-06-18 11:44:00+01:00,d32,4000,720,0,0,240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10508,Castle tunnel,Floating Harbour,4000,720,0.0,0.3042225371184173
-289036.131432218,6701008.40910166,121,2019-06-18 11:27:00+01:00,d5,3700,670,0,0,170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10509,Prince Street Bridge,Floating Harbour,3700,670,-0.0270920931669147,0.29365886477717884
-288457.332205653,6701943.48261067,122,2019-06-18 11:40:00+01:00,d9,3900,690,0,0,280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10510,Bristol Bridge,Floating Harbour,3900,690,-0.008798146764318516,0.29797585810398536
-291720.961622438,6700950.11781183,123,2019-06-18 11:00:00+01:00,d13,2900,700,0,0,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10512,Cumberland Basin (centre),Floating Harbour,2900,700,-0.11174830059521577,0.3000877199638483
-288531.512147415,6701217.01652526,124,2019-06-25 10:25:00+01:00,d18,3200,500,0,0,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10517,Redcliffe Bridge,Floating Harbour,3200,500,-0.07754213653806594,0.2507158486664626
-289036.131432218,6701008.40910166,125,2019-07-09 09:33:00+01:00,d5,600,250,0,0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10524,Prince Street Bridge,Floating Harbour,600,250,-0.6589397810638206,0.14912804417698028
-291293.965388348,6700743.10809984,126,2019-07-16 10:12:00+01:00,d1,100,60,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10526,Baltic Wharf,Floating Harbour,100,60,-1.2788687490337232,-0.05879111240433536
-290295.477814134,6701170.24667621,127,2019-07-16 10:22:00+01:00,d2,1800,500,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10527,S.S. Great Britain,Floating Harbour,1800,500,-0.2774520905071319,0.2507158486664626
-288531.512147415,6701217.01652526,128,2019-07-16 10:45:00+01:00,d18,1300,420,0,130,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10532,Redcliffe Bridge,Floating Harbour,1300,420,-0.3904934636186196,0.22514472601495447
-289036.131432218,6701008.40910166,129,2019-07-23 09:47:00+01:00,d5,3000,1000,0,0,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10537,Prince Street Bridge,Floating Harbour,3000,1000,-0.09996824334882884,0.3524499771815142
-291293.965388348,6700743.10809984,130,2019-07-30 09:30:00+01:00,d1,1000,140,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10539,Baltic Wharf,Floating Harbour,1000,140,-0.4816101468753524,0.06436393701197131
-289186.4950795,6701627.56266358,131,2019-08-06 10:30:00+01:00,d4,2000,100,0,0,180,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10544,St Augustines Reach,Floating Harbour,2000,100,-0.24084847412890828,0.015324602006857448
-289036.131432218,6701008.40910166,132,2019-08-06 10:05:00+01:00,d5,2000,1100,0,0,280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10545,Prince Street Bridge,Floating Harbour,2000,1100,-0.24084847412890828,0.36644560940373905
-290295.477814134,6701170.24667621,133,2019-08-20 10:56:00+01:00,d2,0,0,0,0,0,0,17.8,7.7,809.0,8.56,0.0,0.0,0.4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10549,S.S. Great Britain,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288457.332205653,6701943.48261067,134,2019-08-20 12:05:00+01:00,d9,0,0,0,0,0,0,16.9,7.86,617.0,9.67,0.0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10555,Bristol Bridge,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,135,2019-08-20 11:18:00+01:00,d18,6300,1400,0,0,390,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10577,Redcliffe Bridge,Floating Harbour,6300,1400,0.15786569747617676,0.4018637358680133
-289036.131432218,6701008.40910166,136,2019-08-27 09:40:00+01:00,d5,1700,600,0,0,140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10583,Prince Street Bridge,Floating Harbour,1700,600,-0.2973087862994148,0.27746512371799953
-289186.4950795,6701627.56266358,137,2019-09-24 12:31:00+01:00,d4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,87.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10597,St Augustines Reach,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,138,2019-09-24 13:05:00+01:00,d99,0,0,0,0,0,0,0.0,0.0,0.0,0.0,107.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10602,Netham Lock,Feeder Canal,0,0,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,139,2019-09-10 09:40:00+01:00,d1,1300,500,0,0,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10607,Baltic Wharf,Floating Harbour,1300,500,-0.3904934636186196,0.2507158486664626
-289036.131432218,6701008.40910166,140,2019-10-01 09:55:00+01:00,d5,28500,6500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10625,Prince Street Bridge,Floating Harbour,28500,6500,0.6824686284225665,0.6274488843693883
-291293.965388348,6700743.10809984,141,2019-10-08 09:30:00+01:00,d1,14200,1730,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10626,Baltic Wharf,Floating Harbour,14200,1730,0.44032378881959916,0.4329525644689272
-289036.131432218,6701008.40910166,142,2019-10-22 11:40:00+01:00,d5,4870,1090,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10635,Prince Street Bridge,Floating Harbour,4870,1090,0.06839126838978336,0.3651045138149019
-289186.4950795,6701627.56266358,143,2018-11-13 10:33:59+00:00,d4,0,0,0,0,0,0,9.6,7.81,751.0,9.59,0.0,0.0,0.37,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10648,St Augustines Reach,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,144,2018-11-13 10:44:46+00:00,d18,0,0,0,0,0,0,9.6,7.87,618.0,10.34,0.0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10650,Redcliffe Bridge,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-289038.548901351,6699277.00705367,145,2018-11-20 10:50:41+00:00,r7a,0,0,0,0,0,0,8.1,7.65,960.0,6.12,0.0,0.0,0.48,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10655,Cotswold Road,Malago,0,0,-2.8830672004819307,-0.6630199192500617
-287282.372991888,6703047.90181443,146,2018-11-20 12:19:05+00:00,r14a,0,0,0,0,0,0,7.8,8.06,841.0,9.76,0.0,0.0,0.41,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10658,Wade Street,Frome,0,0,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,147,2018-12-11 09:46:10+00:00,d99,0,0,0,0,0,0,8.6,7.68,644.0,11.71,0.0,0.0,0.31,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10666,Netham Lock,Feeder Canal,0,0,-2.8830672004819307,-0.6630199192500617
-288089.370090762,6702158.39795162,148,2018-12-11 09:59:12+00:00,d32,0,0,0,0,0,0,8.6,8.34,593.0,11.08,0.0,0.0,0.29,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10667,Castle tunnel,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,149,2019-02-19 11:00:41+00:00,d99,0,0,0,0,0,0,8.2,8.35,684.0,1.31,0.0,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10683,Netham Lock,Feeder Canal,0,0,-2.8830672004819307,-0.6630199192500617
-291720.961622438,6700950.11781183,150,2019-03-19 09:53:06+00:00,d13,0,0,0,0,0,0,9.3,7.72,650.0,0.6,0.0,0.0,0.32,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10685,Cumberland Basin (centre),Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-290295.477814134,6701170.24667621,151,2019-03-19 09:59:28+00:00,d2,0,0,0,0,0,0,9.3,7.76,637.0,0.57,0.0,0.0,0.31,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10686,S.S. Great Britain,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,152,2019-03-19 10:12:15+00:00,d5,0,0,0,0,0,0,8.9,7.83,633.0,0.47,0.0,0.0,0.31,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10688,Prince Street Bridge,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,153,2019-07-16 10:09:19+01:00,d1,0,0,0,0,0,0,21.9,8.05,1090.0,6.62,0.0,0.0,0.54,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10702,Baltic Wharf,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,154,2019-08-20 10:45:51+01:00,d1,0,0,0,0,0,0,17.9,7.56,988.0,8.92,0.0,0.0,0.49,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10711,Baltic Wharf,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-291720.961622438,6700950.11781183,155,2019-08-20 10:49:53+01:00,d13,0,0,0,0,0,0,18.0,7.63,1092.0,8.71,0.0,0.0,0.54,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10712,Cumberland Basin (centre),Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,156,2019-08-20 11:21:04+01:00,d18,0,0,0,0,0,0,17.3,7.77,617.0,8.84,0.0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10717,Redcliffe Bridge,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,157,2019-09-24 12:19:25+01:00,d1,0,0,0,0,0,0,16.8,7.42,1223.0,9.02,0.0,0.0,0.61,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10722,Baltic Wharf,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,158,2019-09-24 12:35:54+01:00,d5,0,0,0,0,0,0,16.2,7.69,752.0,9.63,0.0,0.0,0.37,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10725,Prince Street Bridge,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288457.332205653,6701943.48261067,159,2019-10-22 11:55:23+01:00,d9,0,0,0,0,0,0,10.9,7.73,647.0,11.48,0.0,0.0,0.32,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10737,Bristol Bridge,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288089.370090762,6702158.39795162,160,2019-10-22 11:58:00+01:00,d32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,104.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10747,Castle tunnel,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,161,2019-11-05 09:35:00+00:00,d4,12400,2750,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10754,St Augustines Reach,Floating Harbour,12400,2750,0.39321224109611536,0.501044700538095
-289186.4950795,6701627.56266358,162,2019-11-07 09:17:00+00:00,d4,1420,250,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10758,St Augustines Reach,Floating Harbour,1420,250,-0.359825866028905,0.14912804417698028
-291293.965388348,6700743.10809984,163,2018-11-13 10:09:58+00:00,d1,0,0,0,0,0,0,9.6,7.64,1075.0,9.71,0.0,0.0,0.54,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10775,Baltic Wharf,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-287282.372991888,6703047.90181443,164,2018-11-20 12:19:05+00:00,r14a,0,0,0,0,0,0,7.8,8.06,841.0,9.76,0.0,0.0,0.41,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10788,Wade Street,Frome,0,0,-2.8830672004819307,-0.6630199192500617
-284290.031922165,6696286.37456484,165,2018-12-04 10:35:50+00:00,r8,0,0,0,0,0,0,8.8,7.8,492.6,12.17,0.0,0.0,0.24,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10791,Lynet Way,Brislington Brook,0,0,-2.8830672004819307,-0.6630199192500617
-291720.961622438,6700950.11781183,166,2018-12-11 10:48:28+00:00,d13,0,0,0,0,0,0,8.8,7.73,779.0,9.79,0.0,0.0,0.38,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10803,Cumberland Basin (centre),Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,167,2019-02-19 09:54:35+00:00,d1,0,0,0,0,0,0,7.5,7.81,706.0,14.11,0.0,0.0,0.35,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10805,Baltic Wharf,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-289186.4950795,6701627.56266358,168,2019-02-19 10:18:22+00:00,d4,0,0,0,0,0,0,7.5,8.1,668.0,2.39,0.0,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10808,St Augustines Reach,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,169,2019-02-19 11:00:41+00:00,d99,0,0,0,0,0,0,8.2,8.35,684.0,1.31,0.0,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10813,Netham Lock,Feeder Canal,0,0,-2.8830672004819307,-0.6630199192500617
-290295.477814134,6701170.24667621,170,2019-03-19 09:59:28+00:00,d2,0,0,0,0,0,0,9.3,7.76,637.0,0.57,0.0,0.0,0.31,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10816,S.S. Great Britain,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288531.512147415,6701217.01652526,171,2019-03-19 10:16:19+00:00,d18,0,0,0,0,0,0,8.9,7.88,618.0,0.44,0.0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10819,Redcliffe Bridge,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,172,2019-04-23 11:15:31+01:00,d99,0,0,0,0,0,0,14.3,9.79,682.0,0.4,0.0,0.0,0.33,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10825,Netham Lock,Feeder Canal,0,0,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,173,2019-08-20 10:45:51+01:00,d1,0,0,0,0,0,0,17.9,7.56,988.0,8.92,0.0,0.0,0.49,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10841,Baltic Wharf,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-284389.190048007,6701650.56319328,174,2019-08-20 11:47:16+01:00,d99,0,0,0,0,0,0,17.1,7.88,577.0,9.11,0.0,0.0,0.28,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10849,Netham Lock,Feeder Canal,0,0,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,175,2019-11-12 11:03:11+00:00,d1,0,0,0,0,0,0,7.9,7.52,690.0,13.48,0.0,0.0,0.34,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10870,Baltic Wharf,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288880.785132093,6700758.21233617,176,2019-11-12 11:30:00+00:00,d6,0,0,0,0,0,0,8.0,7.68,648.0,13.49,0.0,0.0,0.32,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10877,Bathurst Basin,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-289036.131432218,6701008.40910166,177,2019-11-12 11:23:00+00:00,d5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10884,Prince Street Bridge,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288880.785132093,6700758.21233617,178,2019-11-12 11:30:00+00:00,d6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10885,Bathurst Basin,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-288089.370090762,6702158.39795162,179,2019-11-12 11:44:00+00:00,d32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10888,Castle tunnel,Floating Harbour,0,0,-2.8830672004819307,-0.6630199192500617
-291293.965388348,6700743.10809984,180,2020-01-07 10:15:00+00:00,d1,9330,2560,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10917,Baltic Wharf,Floating Harbour,9330,2560,0.29434373627925386,0.4905256119190312
